Date,Centre_Name,Commodity_Name,Price
02-05-2014,SAMBALPUR,Potato,16
02-05-2014,ROURKELA,Potato,17
02-05-2014,KOLKATA,Potato,16
02-05-2014,SILIGURI,Potato,20
02-05-2014,PORT BLAIR,Potato,NA
02-05-2014,ITANAGAR,Potato,NA
02-05-2014,GUWAHATI,Potato,18
02-05-2014,SHILLONG,Potato,15
02-05-2014,AIZWAL,Potato,30
02-05-2014,DIMAPUR,Potato,20
02-05-2014,AGARTALA,Potato,19
02-05-2014,VIJAYWADA,Potato,19
02-05-2014,VISAKHAPATNAM,Potato,18
02-05-2014,BENGALURU,Potato,NA
02-05-2014,DHARWAD,Potato,NA
02-05-2014,T.PURAM,Potato,29
02-05-2014,ERNAKULAM,Potato,31
02-05-2014,KOZHIKODE,Potato,26
02-05-2014,PUDUCHERRY,Potato,28
02-05-2014,CHENNAI,Potato,22
02-05-2014,DINDIGUL,Potato,22
02-05-2014,THIRUCHIRAPALLI,Potato,NA
02-05-2014,HYDERABAD,Potato,22
05-05-2014,CHANDIGARH,Potato,10
05-05-2014,DELHI,Potato,23
05-05-2014,HISAR,Potato,18
05-05-2014,KARNAL,Potato,15
05-05-2014,PANCHKULA,Potato,20
05-05-2014,GURGAON,Potato,18
05-05-2014,SHIMLA,Potato,20
05-05-2014,MANDI,Potato,17
05-05-2014,SRINAGAR,Potato,NA
05-05-2014,JAMMU,Potato,NA
05-05-2014,AMRITSAR,Potato,18
05-05-2014,LUDHIANA,Potato,NA
05-05-2014,BATHINDA,Potato,NA
05-05-2014,LUCKNOW,Potato,20
05-05-2014,KANPUR,Potato,20
05-05-2014,VARANASI,Potato,15
05-05-2014,AGRA,Potato,17
05-05-2014,DEHRADUN,Potato,20
05-05-2014,RAIPUR,Potato,18
05-05-2014,PANAJI,Potato,27
05-05-2014,AHMEDABAD,Potato,18
05-05-2014,RAJKOT,Potato,19
05-05-2014,BHOPAL,Potato,15
05-05-2014,INDORE,Potato,20
05-05-2014,GWALIOR,Potato,20
05-05-2014,JABALPUR,Potato,13
05-05-2014,MUMBAI,Potato,31
05-05-2014,NAGPUR,Potato,22
05-05-2014,JAIPUR,Potato,19
05-05-2014,JODHPUR,Potato,12
05-05-2014,KOTA,Potato,20
05-05-2014,PATNA,Potato,17
05-05-2014,BHAGALPUR,Potato,18
05-05-2014,RANCHI,Potato,20
05-05-2014,BHUBANESHWAR,Potato,16
05-05-2014,CUTTACK,Potato,16
05-05-2014,SAMBALPUR,Potato,17
05-05-2014,ROURKELA,Potato,18
05-05-2014,KOLKATA,Potato,16
05-05-2014,SILIGURI,Potato,20
05-05-2014,PORT BLAIR,Potato,NA
05-05-2014,ITANAGAR,Potato,NA
05-05-2014,GUWAHATI,Potato,18
05-05-2014,SHILLONG,Potato,15
05-05-2014,AIZWAL,Potato,25
05-05-2014,DIMAPUR,Potato,20
05-05-2014,AGARTALA,Potato,19
05-05-2014,VIJAYWADA,Potato,20
05-05-2014,VISAKHAPATNAM,Potato,20
05-05-2014,BENGALURU,Potato,NA
05-05-2014,DHARWAD,Potato,NA
05-05-2014,T.PURAM,Potato,29
05-05-2014,ERNAKULAM,Potato,31
05-05-2014,KOZHIKODE,Potato,24
05-05-2014,PUDUCHERRY,Potato,28
05-05-2014,CHENNAI,Potato,26
05-05-2014,DINDIGUL,Potato,22
05-05-2014,THIRUCHIRAPALLI,Potato,NA
05-05-2014,HYDERABAD,Potato,22
06-05-2014,CHANDIGARH,Potato,14
06-05-2014,DELHI,Potato,24
06-05-2014,HISAR,Potato,18
06-05-2014,KARNAL,Potato,18
06-05-2014,PANCHKULA,Potato,18
06-05-2014,GURGAON,Potato,18
06-05-2014,SHIMLA,Potato,20
06-05-2014,MANDI,Potato,17
06-05-2014,SRINAGAR,Potato,NA
06-05-2014,JAMMU,Potato,22
06-05-2014,AMRITSAR,Potato,18
06-05-2014,LUDHIANA,Potato,20
06-05-2014,BATHINDA,Potato,10
06-05-2014,LUCKNOW,Potato,NA
06-05-2014,KANPUR,Potato,NA
06-05-2014,VARANASI,Potato,NA
06-05-2014,AGRA,Potato,NA
06-05-2014,DEHRADUN,Potato,20
06-05-2014,RAIPUR,Potato,18
06-05-2014,PANAJI,Potato,27
06-05-2014,AHMEDABAD,Potato,18
06-05-2014,RAJKOT,Potato,20
06-05-2014,BHOPAL,Potato,NA
06-05-2014,INDORE,Potato,18
06-05-2014,GWALIOR,Potato,20
06-05-2014,JABALPUR,Potato,13
06-05-2014,MUMBAI,Potato,31
06-05-2014,NAGPUR,Potato,NA
06-05-2014,JAIPUR,Potato,19
06-05-2014,JODHPUR,Potato,12
06-05-2014,KOTA,Potato,20
06-05-2014,PATNA,Potato,17
06-05-2014,BHAGALPUR,Potato,18
06-05-2014,RANCHI,Potato,20
06-05-2014,BHUBANESHWAR,Potato,16
06-05-2014,CUTTACK,Potato,16
06-05-2014,SAMBALPUR,Potato,17
06-05-2014,ROURKELA,Potato,18
06-05-2014,KOLKATA,Potato,17
06-05-2014,SILIGURI,Potato,20
06-05-2014,PORT BLAIR,Potato,NA
06-05-2014,ITANAGAR,Potato,NA
06-05-2014,GUWAHATI,Potato,18
06-05-2014,SHILLONG,Potato,15
06-05-2014,AIZWAL,Potato,NA
06-05-2014,DIMAPUR,Potato,NA
06-05-2014,AGARTALA,Potato,19
06-05-2014,VIJAYWADA,Potato,20
06-05-2014,VISAKHAPATNAM,Potato,20
06-05-2014,BENGALURU,Potato,26
06-05-2014,DHARWAD,Potato,23
06-05-2014,T.PURAM,Potato,29
06-05-2014,ERNAKULAM,Potato,35
06-05-2014,KOZHIKODE,Potato,24
06-05-2014,PUDUCHERRY,Potato,28
06-05-2014,CHENNAI,Potato,25
06-05-2014,DINDIGUL,Potato,25
06-05-2014,THIRUCHIRAPALLI,Potato,NA
06-05-2014,HYDERABAD,Potato,24
07-05-2014,CHANDIGARH,Potato,14
07-05-2014,DELHI,Potato,24
07-05-2014,HISAR,Potato,18
07-05-2014,KARNAL,Potato,18
07-05-2014,PANCHKULA,Potato,17
07-05-2014,GURGAON,Potato,18
07-05-2014,SHIMLA,Potato,NA
07-05-2014,MANDI,Potato,NA
07-05-2014,SRINAGAR,Potato,30
07-05-2014,JAMMU,Potato,22
07-05-2014,AMRITSAR,Potato,18
07-05-2014,LUDHIANA,Potato,20
07-05-2014,BATHINDA,Potato,10
07-05-2014,LUCKNOW,Potato,20
07-05-2014,KANPUR,Potato,20
07-05-2014,VARANASI,Potato,15
07-05-2014,AGRA,Potato,18
07-05-2014,DEHRADUN,Potato,NA
07-05-2014,RAIPUR,Potato,20
07-05-2014,PANAJI,Potato,NA
07-05-2014,AHMEDABAD,Potato,18
07-05-2014,RAJKOT,Potato,20
07-05-2014,BHOPAL,Potato,15
07-05-2014,INDORE,Potato,18
07-05-2014,GWALIOR,Potato,20
07-05-2014,JABALPUR,Potato,13
07-05-2014,MUMBAI,Potato,31
07-05-2014,NAGPUR,Potato,22
07-05-2014,JAIPUR,Potato,19
07-05-2014,JODHPUR,Potato,12
07-05-2014,KOTA,Potato,NA
07-05-2014,PATNA,Potato,17
07-05-2014,BHAGALPUR,Potato,18
07-05-2014,RANCHI,Potato,20
07-05-2014,BHUBANESHWAR,Potato,16
07-05-2014,CUTTACK,Potato,16
07-05-2014,SAMBALPUR,Potato,17
07-05-2014,ROURKELA,Potato,18
07-05-2014,KOLKATA,Potato,17
07-05-2014,SILIGURI,Potato,20
07-05-2014,PORT BLAIR,Potato,NA
07-05-2014,ITANAGAR,Potato,NA
07-05-2014,GUWAHATI,Potato,18
07-05-2014,SHILLONG,Potato,15
07-05-2014,AIZWAL,Potato,25
07-05-2014,DIMAPUR,Potato,20
07-05-2014,AGARTALA,Potato,19
07-05-2014,VIJAYWADA,Potato,NA
07-05-2014,VISAKHAPATNAM,Potato,NA
07-05-2014,BENGALURU,Potato,NA
07-05-2014,DHARWAD,Potato,NA
07-05-2014,T.PURAM,Potato,29
07-05-2014,ERNAKULAM,Potato,35
07-05-2014,KOZHIKODE,Potato,24
07-05-2014,PUDUCHERRY,Potato,28
07-05-2014,CHENNAI,Potato,21
07-05-2014,DINDIGUL,Potato,25
07-05-2014,THIRUCHIRAPALLI,Potato,25
07-05-2014,HYDERABAD,Potato,24
08-05-2014,CHANDIGARH,Potato,14
08-05-2014,DELHI,Potato,24
08-05-2014,HISAR,Potato,18
08-05-2014,KARNAL,Potato,18
08-05-2014,PANCHKULA,Potato,17
08-05-2014,GURGAON,Potato,18
08-05-2014,SHIMLA,Potato,20
08-05-2014,MANDI,Potato,17
08-05-2014,SRINAGAR,Potato,30
08-05-2014,JAMMU,Potato,22
08-05-2014,AMRITSAR,Potato,18
08-05-2014,LUDHIANA,Potato,20
08-05-2014,BATHINDA,Potato,10
08-05-2014,LUCKNOW,Potato,20
08-05-2014,KANPUR,Potato,20
08-05-2014,VARANASI,Potato,15
08-05-2014,AGRA,Potato,20
08-05-2014,DEHRADUN,Potato,20
08-05-2014,RAIPUR,Potato,20
08-05-2014,PANAJI,Potato,NA
08-05-2014,AHMEDABAD,Potato,17
08-05-2014,RAJKOT,Potato,19
08-05-2014,BHOPAL,Potato,15
08-05-2014,INDORE,Potato,16
08-05-2014,GWALIOR,Potato,20
08-05-2014,JABALPUR,Potato,13
08-05-2014,MUMBAI,Potato,NA
08-05-2014,NAGPUR,Potato,NA
08-05-2014,JAIPUR,Potato,19
08-05-2014,JODHPUR,Potato,12
08-05-2014,KOTA,Potato,19
08-05-2014,PATNA,Potato,NA
08-05-2014,BHAGALPUR,Potato,NA
08-05-2014,RANCHI,Potato,20
08-05-2014,BHUBANESHWAR,Potato,16
08-05-2014,CUTTACK,Potato,17
08-05-2014,SAMBALPUR,Potato,17
08-05-2014,ROURKELA,Potato,18
08-05-2014,KOLKATA,Potato,17
08-05-2014,SILIGURI,Potato,20
08-05-2014,PORT BLAIR,Potato,NA
08-05-2014,ITANAGAR,Potato,NA
08-05-2014,GUWAHATI,Potato,18
08-05-2014,SHILLONG,Potato,15
08-05-2014,AIZWAL,Potato,25
08-05-2014,DIMAPUR,Potato,20
08-05-2014,AGARTALA,Potato,19
08-05-2014,VIJAYWADA,Potato,20
08-05-2014,VISAKHAPATNAM,Potato,20
08-05-2014,BENGALURU,Potato,NA
08-05-2014,DHARWAD,Potato,NA
08-05-2014,T.PURAM,Potato,29
08-05-2014,ERNAKULAM,Potato,35
08-05-2014,KOZHIKODE,Potato,24
08-05-2014,PUDUCHERRY,Potato,28
08-05-2014,CHENNAI,Potato,24
08-05-2014,DINDIGUL,Potato,25
08-05-2014,THIRUCHIRAPALLI,Potato,25
08-05-2014,HYDERABAD,Potato,24
09-05-2014,CHANDIGARH,Potato,14
09-05-2014,DELHI,Potato,24
09-05-2014,HISAR,Potato,18
09-05-2014,KARNAL,Potato,20
09-05-2014,PANCHKULA,Potato,17
09-05-2014,GURGAON,Potato,18
09-05-2014,SHIMLA,Potato,20
09-05-2014,MANDI,Potato,17
09-05-2014,SRINAGAR,Potato,NA
09-05-2014,JAMMU,Potato,NA
09-05-2014,AMRITSAR,Potato,18
09-05-2014,LUDHIANA,Potato,20
09-05-2014,BATHINDA,Potato,10
09-05-2014,LUCKNOW,Potato,20
09-05-2014,KANPUR,Potato,20
09-05-2014,VARANASI,Potato,15
09-05-2014,AGRA,Potato,20
09-05-2014,DEHRADUN,Potato,20
09-05-2014,RAIPUR,Potato,20
09-05-2014,PANAJI,Potato,NA
09-05-2014,AHMEDABAD,Potato,20
09-05-2014,RAJKOT,Potato,19
09-05-2014,BHOPAL,Potato,NA
09-05-2014,INDORE,Potato,16
09-05-2014,GWALIOR,Potato,20
09-05-2014,JABALPUR,Potato,13
09-05-2014,MUMBAI,Potato,31
09-05-2014,NAGPUR,Potato,22
09-05-2014,JAIPUR,Potato,18
09-05-2014,JODHPUR,Potato,12
09-05-2014,KOTA,Potato,NA
09-05-2014,PATNA,Potato,17
09-05-2014,BHAGALPUR,Potato,18
09-05-2014,RANCHI,Potato,20
09-05-2014,BHUBANESHWAR,Potato,16
09-05-2014,CUTTACK,Potato,17
09-05-2014,SAMBALPUR,Potato,17
09-05-2014,ROURKELA,Potato,18
09-05-2014,KOLKATA,Potato,NA
09-05-2014,SILIGURI,Potato,NA
09-05-2014,PORT BLAIR,Potato,26
09-05-2014,ITANAGAR,Potato,NA
09-05-2014,GUWAHATI,Potato,NA
09-05-2014,SHILLONG,Potato,15
09-05-2014,AIZWAL,Potato,30
09-05-2014,DIMAPUR,Potato,NA
09-05-2014,AGARTALA,Potato,NA
09-05-2014,VIJAYWADA,Potato,22
09-05-2014,VISAKHAPATNAM,Potato,21
09-05-2014,BENGALURU,Potato,NA
09-05-2014,DHARWAD,Potato,21
09-05-2014,T.PURAM,Potato,29
09-05-2014,ERNAKULAM,Potato,35
09-05-2014,KOZHIKODE,Potato,24
09-05-2014,PUDUCHERRY,Potato,30
09-05-2014,CHENNAI,Potato,24
09-05-2014,DINDIGUL,Potato,25
09-05-2014,THIRUCHIRAPALLI,Potato,25
09-05-2014,HYDERABAD,Potato,24
12-05-2014,CHANDIGARH,Potato,14
12-05-2014,DELHI,Potato,23
12-05-2014,HISAR,Potato,18
12-05-2014,KARNAL,Potato,20
12-05-2014,PANCHKULA,Potato,20
12-05-2014,GURGAON,Potato,18
12-05-2014,SHIMLA,Potato,20
12-05-2014,MANDI,Potato,18
12-05-2014,SRINAGAR,Potato,30
12-05-2014,JAMMU,Potato,NA
12-05-2014,AMRITSAR,Potato,18
12-05-2014,LUDHIANA,Potato,20
12-05-2014,BATHINDA,Potato,NA
12-05-2014,LUCKNOW,Potato,20
12-05-2014,KANPUR,Potato,20
12-05-2014,VARANASI,Potato,15
12-05-2014,AGRA,Potato,20
12-05-2014,DEHRADUN,Potato,20
12-05-2014,RAIPUR,Potato,NA
12-05-2014,PANAJI,Potato,NA
12-05-2014,AHMEDABAD,Potato,20
12-05-2014,RAJKOT,Potato,19
12-05-2014,BHOPAL,Potato,15
12-05-2014,INDORE,Potato,18
12-05-2014,GWALIOR,Potato,20
12-05-2014,JABALPUR,Potato,NA
12-05-2014,MUMBAI,Potato,31
12-05-2014,NAGPUR,Potato,19
12-05-2014,JAIPUR,Potato,18
12-05-2014,JODHPUR,Potato,12
12-05-2014,KOTA,Potato,NA
12-05-2014,PATNA,Potato,NA
12-05-2014,BHAGALPUR,Potato,NA
12-05-2014,RANCHI,Potato,20
12-05-2014,BHUBANESHWAR,Potato,16
12-05-2014,CUTTACK,Potato,16
12-05-2014,SAMBALPUR,Potato,17
12-05-2014,ROURKELA,Potato,18
12-05-2014,KOLKATA,Potato,NA
12-05-2014,SILIGURI,Potato,20
12-05-2014,PORT BLAIR,Potato,NA
12-05-2014,ITANAGAR,Potato,NA
12-05-2014,GUWAHATI,Potato,18
12-05-2014,SHILLONG,Potato,15
12-05-2014,AIZWAL,Potato,25
12-05-2014,DIMAPUR,Potato,20
12-05-2014,AGARTALA,Potato,19
12-05-2014,VIJAYWADA,Potato,21
12-05-2014,VISAKHAPATNAM,Potato,24
12-05-2014,BENGALURU,Potato,NA
12-05-2014,DHARWAD,Potato,NA
12-05-2014,T.PURAM,Potato,29
12-05-2014,ERNAKULAM,Potato,35
12-05-2014,KOZHIKODE,Potato,24
12-05-2014,PUDUCHERRY,Potato,28
12-05-2014,CHENNAI,Potato,26
12-05-2014,DINDIGUL,Potato,25
12-05-2014,THIRUCHIRAPALLI,Potato,25
12-05-2014,HYDERABAD,Potato,24
13-05-2014,CHANDIGARH,Potato,14
13-05-2014,DELHI,Potato,23
13-05-2014,HISAR,Potato,17
13-05-2014,KARNAL,Potato,20
13-05-2014,PANCHKULA,Potato,20
13-05-2014,GURGAON,Potato,18
13-05-2014,SHIMLA,Potato,20
13-05-2014,MANDI,Potato,18
13-05-2014,SRINAGAR,Potato,NA
13-05-2014,JAMMU,Potato,22
13-05-2014,AMRITSAR,Potato,18
13-05-2014,LUDHIANA,Potato,20
13-05-2014,BATHINDA,Potato,12
13-05-2014,LUCKNOW,Potato,NA
13-05-2014,KANPUR,Potato,NA
13-05-2014,VARANASI,Potato,NA
13-05-2014,AGRA,Potato,NA
13-05-2014,DEHRADUN,Potato,20
13-05-2014,RAIPUR,Potato,20
13-05-2014,PANAJI,Potato,NA
13-05-2014,AHMEDABAD,Potato,20
13-05-2014,RAJKOT,Potato,19
13-05-2014,BHOPAL,Potato,NA
13-05-2014,INDORE,Potato,NA
13-05-2014,GWALIOR,Potato,20
13-05-2014,JABALPUR,Potato,13
13-05-2014,MUMBAI,Potato,31
13-05-2014,NAGPUR,Potato,19
13-05-2014,JAIPUR,Potato,18
13-05-2014,JODHPUR,Potato,10
13-05-2014,KOTA,Potato,NA
13-05-2014,PATNA,Potato,17
13-05-2014,BHAGALPUR,Potato,20
13-05-2014,RANCHI,Potato,20
13-05-2014,BHUBANESHWAR,Potato,16
13-05-2014,CUTTACK,Potato,16
13-05-2014,SAMBALPUR,Potato,17
13-05-2014,ROURKELA,Potato,18
13-05-2014,KOLKATA,Potato,19
13-05-2014,SILIGURI,Potato,20
13-05-2014,PORT BLAIR,Potato,NA
13-05-2014,ITANAGAR,Potato,NA
13-05-2014,GUWAHATI,Potato,18
13-05-2014,SHILLONG,Potato,15
13-05-2014,AIZWAL,Potato,25
13-05-2014,DIMAPUR,Potato,20
13-05-2014,AGARTALA,Potato,19
13-05-2014,VIJAYWADA,Potato,21
13-05-2014,VISAKHAPATNAM,Potato,24
13-05-2014,BENGALURU,Potato,NA
13-05-2014,DHARWAD,Potato,NA
13-05-2014,T.PURAM,Potato,32
13-05-2014,ERNAKULAM,Potato,35
13-05-2014,KOZHIKODE,Potato,24
13-05-2014,PUDUCHERRY,Potato,28
13-05-2014,CHENNAI,Potato,24
13-05-2014,DINDIGUL,Potato,25
13-05-2014,THIRUCHIRAPALLI,Potato,25
13-05-2014,HYDERABAD,Potato,24
15-05-2014,CHANDIGARH,Potato,14
15-05-2014,DELHI,Potato,23
15-05-2014,HISAR,Potato,15
15-05-2014,KARNAL,Potato,20
15-05-2014,PANCHKULA,Potato,20
15-05-2014,GURGAON,Potato,18
15-05-2014,SHIMLA,Potato,20
15-05-2014,MANDI,Potato,18
15-05-2014,SRINAGAR,Potato,NA
15-05-2014,JAMMU,Potato,22
15-05-2014,AMRITSAR,Potato,18
15-05-2014,LUDHIANA,Potato,20
15-05-2014,BATHINDA,Potato,12
15-05-2014,LUCKNOW,Potato,20
15-05-2014,KANPUR,Potato,20
15-05-2014,VARANASI,Potato,15
15-05-2014,AGRA,Potato,20
15-05-2014,DEHRADUN,Potato,20
15-05-2014,RAIPUR,Potato,20
15-05-2014,PANAJI,Potato,NA
15-05-2014,AHMEDABAD,Potato,19
15-05-2014,RAJKOT,Potato,18
15-05-2014,BHOPAL,Potato,NA
15-05-2014,INDORE,Potato,18
15-05-2014,GWALIOR,Potato,20
15-05-2014,JABALPUR,Potato,13
15-05-2014,MUMBAI,Potato,31
15-05-2014,NAGPUR,Potato,19
15-05-2014,JAIPUR,Potato,18
15-05-2014,JODHPUR,Potato,10
15-05-2014,KOTA,Potato,19
15-05-2014,PATNA,Potato,17
15-05-2014,BHAGALPUR,Potato,20
15-05-2014,RANCHI,Potato,22
15-05-2014,BHUBANESHWAR,Potato,16
15-05-2014,CUTTACK,Potato,17
15-05-2014,SAMBALPUR,Potato,17
15-05-2014,ROURKELA,Potato,18
15-05-2014,KOLKATA,Potato,19
15-05-2014,SILIGURI,Potato,20
15-05-2014,PORT BLAIR,Potato,NA
15-05-2014,ITANAGAR,Potato,NA
15-05-2014,GUWAHATI,Potato,19
15-05-2014,SHILLONG,Potato,15
15-05-2014,AIZWAL,Potato,25
15-05-2014,DIMAPUR,Potato,20
15-05-2014,AGARTALA,Potato,19
15-05-2014,VIJAYWADA,Potato,22
15-05-2014,VISAKHAPATNAM,Potato,28
15-05-2014,BENGALURU,Potato,NA
15-05-2014,DHARWAD,Potato,NA
15-05-2014,T.PURAM,Potato,32
15-05-2014,ERNAKULAM,Potato,35
15-05-2014,KOZHIKODE,Potato,24
15-05-2014,PUDUCHERRY,Potato,26
15-05-2014,CHENNAI,Potato,20
15-05-2014,DINDIGUL,Potato,25
15-05-2014,THIRUCHIRAPALLI,Potato,24
15-05-2014,HYDERABAD,Potato,24
16-05-2014,CHANDIGARH,Potato,14
16-05-2014,DELHI,Potato,23
16-05-2014,HISAR,Potato,15
16-05-2014,KARNAL,Potato,20
16-05-2014,PANCHKULA,Potato,20
16-05-2014,GURGAON,Potato,18
16-05-2014,SHIMLA,Potato,20
16-05-2014,MANDI,Potato,18
16-05-2014,SRINAGAR,Potato,30
16-05-2014,JAMMU,Potato,25
16-05-2014,AMRITSAR,Potato,18
16-05-2014,LUDHIANA,Potato,20
16-05-2014,BATHINDA,Potato,12
16-05-2014,LUCKNOW,Potato,20
16-05-2014,KANPUR,Potato,20
16-05-2014,VARANASI,Potato,15
16-05-2014,AGRA,Potato,20
16-05-2014,DEHRADUN,Potato,20
16-05-2014,RAIPUR,Potato,20
16-05-2014,PANAJI,Potato,NA
16-05-2014,AHMEDABAD,Potato,18
16-05-2014,RAJKOT,Potato,16
16-05-2014,BHOPAL,Potato,NA
16-05-2014,INDORE,Potato,NA
16-05-2014,GWALIOR,Potato,NA
16-05-2014,JABALPUR,Potato,NA
16-05-2014,MUMBAI,Potato,31
16-05-2014,NAGPUR,Potato,19
16-05-2014,JAIPUR,Potato,18
16-05-2014,JODHPUR,Potato,10
16-05-2014,KOTA,Potato,NA
16-05-2014,PATNA,Potato,NA
16-05-2014,BHAGALPUR,Potato,NA
16-05-2014,RANCHI,Potato,22
16-05-2014,BHUBANESHWAR,Potato,16
16-05-2014,CUTTACK,Potato,17
16-05-2014,SAMBALPUR,Potato,17
16-05-2014,ROURKELA,Potato,18
16-05-2014,KOLKATA,Potato,19
16-05-2014,SILIGURI,Potato,20
16-05-2014,PORT BLAIR,Potato,NA
16-05-2014,ITANAGAR,Potato,NA
16-05-2014,GUWAHATI,Potato,19
16-05-2014,SHILLONG,Potato,15
16-05-2014,AIZWAL,Potato,NA
16-05-2014,DIMAPUR,Potato,20
16-05-2014,AGARTALA,Potato,NA
16-05-2014,VIJAYWADA,Potato,22
16-05-2014,VISAKHAPATNAM,Potato,28
16-05-2014,BENGALURU,Potato,NA
16-05-2014,DHARWAD,Potato,NA
16-05-2014,T.PURAM,Potato,32
16-05-2014,ERNAKULAM,Potato,35
16-05-2014,KOZHIKODE,Potato,24
16-05-2014,PUDUCHERRY,Potato,28
16-05-2014,CHENNAI,Potato,20
16-05-2014,DINDIGUL,Potato,25
16-05-2014,THIRUCHIRAPALLI,Potato,24
16-05-2014,HYDERABAD,Potato,24
19-05-2014,CHANDIGARH,Potato,14
19-05-2014,DELHI,Potato,23
19-05-2014,HISAR,Potato,18
19-05-2014,KARNAL,Potato,20
19-05-2014,PANCHKULA,Potato,20
19-05-2014,GURGAON,Potato,18
19-05-2014,SHIMLA,Potato,20
19-05-2014,MANDI,Potato,18
19-05-2014,SRINAGAR,Potato,30
19-05-2014,JAMMU,Potato,25
19-05-2014,AMRITSAR,Potato,18
19-05-2014,LUDHIANA,Potato,20
19-05-2014,BATHINDA,Potato,12
19-05-2014,LUCKNOW,Potato,20
19-05-2014,KANPUR,Potato,20
19-05-2014,VARANASI,Potato,15
19-05-2014,AGRA,Potato,20
19-05-2014,DEHRADUN,Potato,20
19-05-2014,RAIPUR,Potato,20
19-05-2014,PANAJI,Potato,28
19-05-2014,AHMEDABAD,Potato,20
19-05-2014,RAJKOT,Potato,17
19-05-2014,BHOPAL,Potato,15
19-05-2014,INDORE,Potato,18
19-05-2014,GWALIOR,Potato,20
19-05-2014,JABALPUR,Potato,13
19-05-2014,MUMBAI,Potato,31
19-05-2014,NAGPUR,Potato,19
19-05-2014,JAIPUR,Potato,17
19-05-2014,JODHPUR,Potato,15
19-05-2014,KOTA,Potato,19
19-05-2014,PATNA,Potato,17
19-05-2014,BHAGALPUR,Potato,16
19-05-2014,RANCHI,Potato,22
19-05-2014,BHUBANESHWAR,Potato,16
19-05-2014,CUTTACK,Potato,17
19-05-2014,SAMBALPUR,Potato,17
19-05-2014,ROURKELA,Potato,18
19-05-2014,KOLKATA,Potato,19
19-05-2014,SILIGURI,Potato,20
19-05-2014,PORT BLAIR,Potato,28
19-05-2014,ITANAGAR,Potato,NA
19-05-2014,GUWAHATI,Potato,19
19-05-2014,SHILLONG,Potato,15
19-05-2014,AIZWAL,Potato,25
19-05-2014,DIMAPUR,Potato,25
19-05-2014,AGARTALA,Potato,19
19-05-2014,VIJAYWADA,Potato,22
19-05-2014,VISAKHAPATNAM,Potato,26
19-05-2014,BENGALURU,Potato,NA
19-05-2014,DHARWAD,Potato,NA
19-05-2014,T.PURAM,Potato,32
19-05-2014,ERNAKULAM,Potato,35
19-05-2014,KOZHIKODE,Potato,24
19-05-2014,PUDUCHERRY,Potato,26
19-05-2014,CHENNAI,Potato,22
19-05-2014,DINDIGUL,Potato,25
19-05-2014,THIRUCHIRAPALLI,Potato,24
19-05-2014,HYDERABAD,Potato,24
20-05-2014,CHANDIGARH,Potato,18
20-05-2014,DELHI,Potato,24
20-05-2014,HISAR,Potato,15
20-05-2014,KARNAL,Potato,21
20-05-2014,PANCHKULA,Potato,20
20-05-2014,GURGAON,Potato,18
20-05-2014,SHIMLA,Potato,20
20-05-2014,MANDI,Potato,18
20-05-2014,SRINAGAR,Potato,30
20-05-2014,JAMMU,Potato,25
20-05-2014,AMRITSAR,Potato,18
20-05-2014,LUDHIANA,Potato,20
20-05-2014,BATHINDA,Potato,12
20-05-2014,LUCKNOW,Potato,20
20-05-2014,KANPUR,Potato,20
20-05-2014,VARANASI,Potato,15
20-05-2014,AGRA,Potato,20
20-05-2014,DEHRADUN,Potato,20
20-05-2014,RAIPUR,Potato,20
20-05-2014,PANAJI,Potato,28
20-05-2014,AHMEDABAD,Potato,20
20-05-2014,RAJKOT,Potato,20
20-05-2014,BHOPAL,Potato,15
20-05-2014,INDORE,Potato,18
20-05-2014,GWALIOR,Potato,20
20-05-2014,JABALPUR,Potato,13
20-05-2014,MUMBAI,Potato,31
20-05-2014,NAGPUR,Potato,19
20-05-2014,JAIPUR,Potato,17
20-05-2014,JODHPUR,Potato,15
20-05-2014,KOTA,Potato,19
20-05-2014,PATNA,Potato,17
20-05-2014,BHAGALPUR,Potato,16
20-05-2014,RANCHI,Potato,22
20-05-2014,BHUBANESHWAR,Potato,16
20-05-2014,CUTTACK,Potato,17
20-05-2014,SAMBALPUR,Potato,17
20-05-2014,ROURKELA,Potato,18
20-05-2014,KOLKATA,Potato,19
20-05-2014,SILIGURI,Potato,20
20-05-2014,PORT BLAIR,Potato,NA
20-05-2014,ITANAGAR,Potato,NA
20-05-2014,GUWAHATI,Potato,20
20-05-2014,SHILLONG,Potato,15
20-05-2014,AIZWAL,Potato,NA
20-05-2014,DIMAPUR,Potato,25
20-05-2014,AGARTALA,Potato,19
20-05-2014,VIJAYWADA,Potato,22
20-05-2014,VISAKHAPATNAM,Potato,26
20-05-2014,BENGALURU,Potato,NA
20-05-2014,DHARWAD,Potato,NA
20-05-2014,T.PURAM,Potato,33
20-05-2014,ERNAKULAM,Potato,35
20-05-2014,KOZHIKODE,Potato,24
20-05-2014,PUDUCHERRY,Potato,28
20-05-2014,CHENNAI,Potato,22
20-05-2014,DINDIGUL,Potato,25
20-05-2014,THIRUCHIRAPALLI,Potato,24
20-05-2014,HYDERABAD,Potato,24
21-05-2014,CHANDIGARH,Potato,18
21-05-2014,DELHI,Potato,24
21-05-2014,HISAR,Potato,16
21-05-2014,KARNAL,Potato,21
21-05-2014,PANCHKULA,Potato,20
21-05-2014,GURGAON,Potato,18
