state,date,rainfall,price
uttar pradesh,27-05-2014,10.7,
,27-05-2014,,
uttar pradesh,27-05-2014,10.7,
uttar pradesh,27-05-2014,10.7,
uttarakhand,27-05-2014,52.9,20
chhattisgarh,27-05-2014,25,20
,27-05-2014,,
gujarat,27-05-2014,1.3,18
gujarat,27-05-2014,1.3,19
madhya pradesh,27-05-2014,1.4,15
madhya pradesh,27-05-2014,1.4,20
madhya pradesh,27-05-2014,1.4,20
madhya pradesh,27-05-2014,1.4,13
,27-05-2014,,31
maharashtra,27-05-2014,29.8,19
rajasthan,27-05-2014,8.4,15
rajasthan,27-05-2014,8.4,14
rajasthan,27-05-2014,8.4,20
bihar,27-05-2014,103.9,18
bihar,27-05-2014,103.9,16
jharkhand,27-05-2014,98.2,18
,27-05-2014,,16
odisha,27-05-2014,,17
odisha,27-05-2014,,17
,27-05-2014,,18
west bengal,27-05-2014,124.4,17
,27-05-2014,,20
,27-05-2014,,
,27-05-2014,,
,27-05-2014,,20
,27-05-2014,,15
,27-05-2014,,25
nagaland,27-05-2014,,20
,27-05-2014,,24
,27-05-2014,,22
andhra pradesh,27-05-2014,112.9,20
,27-05-2014,,26
karnataka,27-05-2014,181.9,23
,27-05-2014,,33
kerala,27-05-2014,251,35
kerala,27-05-2014,251,24
puducherry,27-05-2014,,28
tamil nadu,27-05-2014,139.1,20
tamil nadu,27-05-2014,139.1,25
,27-05-2014,,23
telangana,27-05-2014,73.3,24
chandigarh,28-05-2014,,20
,28-05-2014,,25
haryana,28-05-2014,20.3,20
haryana,28-05-2014,20.3,20
haryana,28-05-2014,20.3,20
,28-05-2014,,15
himachal pradesh,28-05-2014,68.9,25
himachal pradesh,28-05-2014,68.9,20
jammu kashmir,28-05-2014,,
jammu kashmir,28-05-2014,,25
punjab,28-05-2014,20.8,18
punjab,28-05-2014,20.8,20
punjab,28-05-2014,20.8,17
uttar pradesh,28-05-2014,10.7,
,28-05-2014,,20
uttar pradesh,28-05-2014,10.7,
uttar pradesh,28-05-2014,10.7,20
uttarakhand,28-05-2014,52.9,20
chhattisgarh,28-05-2014,25,20
,28-05-2014,,29
gujarat,28-05-2014,1.3,20
gujarat,28-05-2014,1.3,19
madhya pradesh,28-05-2014,1.4,15
madhya pradesh,28-05-2014,1.4,18
madhya pradesh,28-05-2014,1.4,20
madhya pradesh,28-05-2014,1.4,13
,28-05-2014,,31
maharashtra,28-05-2014,29.8,19
rajasthan,28-05-2014,8.4,15
rajasthan,28-05-2014,8.4,14
rajasthan,28-05-2014,8.4,20
bihar,28-05-2014,103.9,18
bihar,28-05-2014,103.9,16
jharkhand,28-05-2014,98.2,18
,28-05-2014,,16
odisha,28-05-2014,,17
odisha,28-05-2014,,17
,28-05-2014,,18
west bengal,28-05-2014,124.4,17
,28-05-2014,,18
,28-05-2014,,
,28-05-2014,,
,28-05-2014,,20
,28-05-2014,,15
,28-05-2014,,25
nagaland,28-05-2014,,
,28-05-2014,,24
,28-05-2014,,22
andhra pradesh,28-05-2014,112.9,20
,28-05-2014,,26
karnataka,28-05-2014,181.9,23
,28-05-2014,,33
kerala,28-05-2014,251,35
kerala,28-05-2014,251,24
puducherry,28-05-2014,,28
tamil nadu,28-05-2014,139.1,21
tamil nadu,28-05-2014,139.1,25
,28-05-2014,,23
telangana,28-05-2014,73.3,24
chandigarh,29-05-2014,,20
,29-05-2014,,25
haryana,29-05-2014,20.3,20
haryana,29-05-2014,20.3,20
haryana,29-05-2014,20.3,20
,29-05-2014,,15
himachal pradesh,29-05-2014,68.9,25
himachal pradesh,29-05-2014,68.9,20
jammu kashmir,29-05-2014,,30
jammu kashmir,29-05-2014,,25
punjab,29-05-2014,20.8,18
punjab,29-05-2014,20.8,20
punjab,29-05-2014,20.8,17
uttar pradesh,29-05-2014,10.7,20
,29-05-2014,,20
uttar pradesh,29-05-2014,10.7,15
uttar pradesh,29-05-2014,10.7,20
uttarakhand,29-05-2014,52.9,20
chhattisgarh,29-05-2014,25,20
,29-05-2014,,29
gujarat,29-05-2014,1.3,20
gujarat,29-05-2014,1.3,18
madhya pradesh,29-05-2014,1.4,15
madhya pradesh,29-05-2014,1.4,18
madhya pradesh,29-05-2014,1.4,20
madhya pradesh,29-05-2014,1.4,15
,29-05-2014,,31
maharashtra,29-05-2014,29.8,19
rajasthan,29-05-2014,8.4,15
rajasthan,29-05-2014,8.4,14
rajasthan,29-05-2014,8.4,
bihar,29-05-2014,103.9,18
bihar,29-05-2014,103.9,16
jharkhand,29-05-2014,98.2,18
,29-05-2014,,16
odisha,29-05-2014,,17
odisha,29-05-2014,,17
,29-05-2014,,18
west bengal,29-05-2014,124.4,17
,29-05-2014,,18
,29-05-2014,,
,29-05-2014,,
,29-05-2014,,20
,29-05-2014,,15
,29-05-2014,,25
nagaland,29-05-2014,,
,29-05-2014,,24
,29-05-2014,,22
andhra pradesh,29-05-2014,112.9,20
,29-05-2014,,26
karnataka,29-05-2014,181.9,25
,29-05-2014,,31
kerala,29-05-2014,251,35
kerala,29-05-2014,251,24
puducherry,29-05-2014,,25
tamil nadu,29-05-2014,139.1,
tamil nadu,29-05-2014,139.1,25
,29-05-2014,,23
telangana,29-05-2014,73.3,24
chandigarh,30-05-2014,,20
,30-05-2014,,25
haryana,30-05-2014,20.3,20
haryana,30-05-2014,20.3,20
haryana,30-05-2014,20.3,20
,30-05-2014,,18
himachal pradesh,30-05-2014,68.9,25
himachal pradesh,30-05-2014,68.9,20
jammu kashmir,30-05-2014,,
jammu kashmir,30-05-2014,,25
punjab,30-05-2014,20.8,18
punjab,30-05-2014,20.8,20
punjab,30-05-2014,20.8,17
uttar pradesh,30-05-2014,10.7,20
,30-05-2014,,20
uttar pradesh,30-05-2014,10.7,15
uttar pradesh,30-05-2014,10.7,20
uttarakhand,30-05-2014,52.9,20
chhattisgarh,30-05-2014,25,20
,30-05-2014,,
gujarat,30-05-2014,1.3,22
gujarat,30-05-2014,1.3,18
madhya pradesh,30-05-2014,1.4,15
madhya pradesh,30-05-2014,1.4,18
madhya pradesh,30-05-2014,1.4,20
madhya pradesh,30-05-2014,1.4,15
,30-05-2014,,31
maharashtra,30-05-2014,29.8,19
rajasthan,30-05-2014,8.4,15
rajasthan,30-05-2014,8.4,14
rajasthan,30-05-2014,8.4,18
bihar,30-05-2014,103.9,18
bihar,30-05-2014,103.9,18
jharkhand,30-05-2014,98.2,18
,30-05-2014,,16
odisha,30-05-2014,,17
odisha,30-05-2014,,17
,30-05-2014,,18
west bengal,30-05-2014,124.4,17
,30-05-2014,,18
,30-05-2014,,
,30-05-2014,,
,30-05-2014,,20
,30-05-2014,,15
,30-05-2014,,
nagaland,30-05-2014,,
,30-05-2014,,24
,30-05-2014,,22
andhra pradesh,30-05-2014,112.9,19
,30-05-2014,,28
karnataka,30-05-2014,181.9,25
,30-05-2014,,31
kerala,30-05-2014,251,35
kerala,30-05-2014,251,24
puducherry,30-05-2014,,28
tamil nadu,30-05-2014,139.1,
tamil nadu,30-05-2014,139.1,25
,30-05-2014,,23
telangana,30-05-2014,73.3,24
chandigarh,02-06-2014,,20
,02-06-2014,,21
haryana,02-06-2014,25.9,18
haryana,02-06-2014,25.9,20
haryana,02-06-2014,25.9,20
,02-06-2014,,15
himachal pradesh,02-06-2014,51.7,25
himachal pradesh,02-06-2014,51.7,20
jammu kashmir,02-06-2014,,30
jammu kashmir,02-06-2014,,25
punjab,02-06-2014,20.6,18
punjab,02-06-2014,20.6,
punjab,02-06-2014,20.6,17
uttar pradesh,02-06-2014,47.8,20
,02-06-2014,,20
uttar pradesh,02-06-2014,47.8,15
uttar pradesh,02-06-2014,47.8,20
uttarakhand,02-06-2014,62.9,20
chhattisgarh,02-06-2014,104.9,20
,02-06-2014,,
gujarat,02-06-2014,11.6,21
gujarat,02-06-2014,11.6,19
madhya pradesh,02-06-2014,30.6,15
madhya pradesh,02-06-2014,30.6,18
madhya pradesh,02-06-2014,30.6,20
madhya pradesh,02-06-2014,30.6,16
,02-06-2014,,31
maharashtra,02-06-2014,44,17
rajasthan,02-06-2014,23.5,15
rajasthan,02-06-2014,23.5,15
rajasthan,02-06-2014,23.5,18
bihar,02-06-2014,115.2,18
bihar,02-06-2014,115.2,20
jharkhand,02-06-2014,139.7,18
,02-06-2014,,16
odisha,02-06-2014,,17
odisha,02-06-2014,,17
,02-06-2014,,18
west bengal,02-06-2014,193.6,16
,02-06-2014,,20
,02-06-2014,,
,02-06-2014,,
,02-06-2014,,20
,02-06-2014,,15
,02-06-2014,,
nagaland,02-06-2014,,20
,02-06-2014,,24
,02-06-2014,,22
andhra pradesh,02-06-2014,45.7,19
,02-06-2014,,28
karnataka,02-06-2014,507,25
,02-06-2014,,31
kerala,02-06-2014,454.4,35
kerala,02-06-2014,454.4,24
puducherry,02-06-2014,,28
tamil nadu,02-06-2014,47.8,
tamil nadu,02-06-2014,47.8,25
,02-06-2014,,23
telangana,02-06-2014,62.3,24
chandigarh,03-06-2014,,20
,03-06-2014,,22
haryana,03-06-2014,25.9,18
haryana,03-06-2014,25.9,20
haryana,03-06-2014,25.9,20
,03-06-2014,,15
himachal pradesh,03-06-2014,51.7,25
himachal pradesh,03-06-2014,51.7,20
jammu kashmir,03-06-2014,,30
jammu kashmir,03-06-2014,,25
punjab,03-06-2014,20.6,18
punjab,03-06-2014,20.6,
punjab,03-06-2014,20.6,17
uttar pradesh,03-06-2014,47.8,20
,03-06-2014,,20
uttar pradesh,03-06-2014,47.8,15
uttar pradesh,03-06-2014,47.8,20
uttarakhand,03-06-2014,62.9,20
chhattisgarh,03-06-2014,104.9,20
,03-06-2014,,
gujarat,03-06-2014,11.6,20
gujarat,03-06-2014,11.6,20
madhya pradesh,03-06-2014,30.6,15
madhya pradesh,03-06-2014,30.6,18
madhya pradesh,03-06-2014,30.6,20
madhya pradesh,03-06-2014,30.6,16
,03-06-2014,,31
maharashtra,03-06-2014,44,17
rajasthan,03-06-2014,23.5,15
rajasthan,03-06-2014,23.5,15
rajasthan,03-06-2014,23.5,
bihar,03-06-2014,115.2,18
bihar,03-06-2014,115.2,18
jharkhand,03-06-2014,139.7,20
,03-06-2014,,16
odisha,03-06-2014,,17
odisha,03-06-2014,,17
,03-06-2014,,18
west bengal,03-06-2014,193.6,16
,03-06-2014,,20
,03-06-2014,,
,03-06-2014,,
,03-06-2014,,20
,03-06-2014,,
,03-06-2014,,
nagaland,03-06-2014,,20
,03-06-2014,,24
,03-06-2014,,22
andhra pradesh,03-06-2014,45.7,19
,03-06-2014,,28
karnataka,03-06-2014,507,25
,03-06-2014,,31
kerala,03-06-2014,454.4,35
kerala,03-06-2014,454.4,24
puducherry,03-06-2014,,28
tamil nadu,03-06-2014,47.8,22
tamil nadu,03-06-2014,47.8,25
,03-06-2014,,23
telangana,03-06-2014,62.3,24
chandigarh,04-06-2014,,20
,04-06-2014,,22
haryana,04-06-2014,25.9,18
haryana,04-06-2014,25.9,20
haryana,04-06-2014,25.9,20
,04-06-2014,,15
himachal pradesh,04-06-2014,51.7,25
himachal pradesh,04-06-2014,51.7,20
jammu kashmir,04-06-2014,,30
jammu kashmir,04-06-2014,,25
punjab,04-06-2014,20.6,18
punjab,04-06-2014,20.6,20
punjab,04-06-2014,20.6,13
uttar pradesh,04-06-2014,47.8,20
,04-06-2014,,20
uttar pradesh,04-06-2014,47.8,15
uttar pradesh,04-06-2014,47.8,20
uttarakhand,04-06-2014,62.9,20
chhattisgarh,04-06-2014,104.9,
,04-06-2014,,
gujarat,04-06-2014,11.6,17
gujarat,04-06-2014,11.6,18
madhya pradesh,04-06-2014,30.6,15
madhya pradesh,04-06-2014,30.6,18
madhya pradesh,04-06-2014,30.6,20
madhya pradesh,04-06-2014,30.6,16
,04-06-2014,,31
maharashtra,04-06-2014,44,19
rajasthan,04-06-2014,23.5,15
rajasthan,04-06-2014,23.5,16
rajasthan,04-06-2014,23.5,18
bihar,04-06-2014,115.2,18
bihar,04-06-2014,115.2,18
jharkhand,04-06-2014,139.7,20
,04-06-2014,,16
odisha,04-06-2014,,17
odisha,04-06-2014,,
,04-06-2014,,18
west bengal,04-06-2014,193.6,16
,04-06-2014,,18
,04-06-2014,,
,04-06-2014,,
,04-06-2014,,20
,04-06-2014,,
,04-06-2014,,
nagaland,04-06-2014,,20
,04-06-2014,,
,04-06-2014,,22
andhra pradesh,04-06-2014,45.7,19
,04-06-2014,,28
karnataka,04-06-2014,507,25
,04-06-2014,,31
kerala,04-06-2014,454.4,35
kerala,04-06-2014,454.4,24
puducherry,04-06-2014,,30
tamil nadu,04-06-2014,47.8,22
tamil nadu,04-06-2014,47.8,25
,04-06-2014,,23
telangana,04-06-2014,62.3,24
chandigarh,05-06-2014,,20
,05-06-2014,,24
haryana,05-06-2014,25.9,18
haryana,05-06-2014,25.9,20
haryana,05-06-2014,25.9,20
,05-06-2014,,15
himachal pradesh,05-06-2014,51.7,
himachal pradesh,05-06-2014,51.7,20
jammu kashmir,05-06-2014,,30
jammu kashmir,05-06-2014,,25
punjab,05-06-2014,20.6,18
punjab,05-06-2014,20.6,20
punjab,05-06-2014,20.6,13
uttar pradesh,05-06-2014,47.8,20
,05-06-2014,,20
uttar pradesh,05-06-2014,47.8,15
uttar pradesh,05-06-2014,47.8,20
uttarakhand,05-06-2014,62.9,20
chhattisgarh,05-06-2014,104.9,20
,05-06-2014,,
gujarat,05-06-2014,11.6,20
gujarat,05-06-2014,11.6,18
madhya pradesh,05-06-2014,30.6,15
madhya pradesh,05-06-2014,30.6,20
madhya pradesh,05-06-2014,30.6,20
madhya pradesh,05-06-2014,30.6,16
,05-06-2014,,30
maharashtra,05-06-2014,44,19
rajasthan,05-06-2014,23.5,15
rajasthan,05-06-2014,23.5,16
rajasthan,05-06-2014,23.5,18
bihar,05-06-2014,115.2,18
bihar,05-06-2014,115.2,18
jharkhand,05-06-2014,139.7,20
,05-06-2014,,16
odisha,05-06-2014,,17
odisha,05-06-2014,,17
,05-06-2014,,18
west bengal,05-06-2014,193.6,16
,05-06-2014,,18
,05-06-2014,,
,05-06-2014,,
,05-06-2014,,20
,05-06-2014,,
,05-06-2014,,
nagaland,05-06-2014,,20
,05-06-2014,,26
,05-06-2014,,22
andhra pradesh,05-06-2014,45.7,19
,05-06-2014,,28
karnataka,05-06-2014,507,26
,05-06-2014,,31
kerala,05-06-2014,454.4,35
kerala,05-06-2014,454.4,24
puducherry,05-06-2014,,28
tamil nadu,05-06-2014,47.8,22
tamil nadu,05-06-2014,47.8,25
,05-06-2014,,23
telangana,05-06-2014,62.3,24
chandigarh,06-06-2014,,20
,06-06-2014,,24
haryana,06-06-2014,25.9,18
haryana,06-06-2014,25.9,20
haryana,06-06-2014,25.9,20
,06-06-2014,,15
himachal pradesh,06-06-2014,51.7,25
himachal pradesh,06-06-2014,51.7,20
jammu kashmir,06-06-2014,,
jammu kashmir,06-06-2014,,25
punjab,06-06-2014,20.6,18
punjab,06-06-2014,20.6,20
punjab,06-06-2014,20.6,13
uttar pradesh,06-06-2014,47.8,20
,06-06-2014,,20
uttar pradesh,06-06-2014,47.8,15
uttar pradesh,06-06-2014,47.8,20
uttarakhand,06-06-2014,62.9,20
chhattisgarh,06-06-2014,104.9,20
,06-06-2014,,
gujarat,06-06-2014,11.6,23
gujarat,06-06-2014,11.6,20
madhya pradesh,06-06-2014,30.6,
madhya pradesh,06-06-2014,30.6,20
madhya pradesh,06-06-2014,30.6,20
madhya pradesh,06-06-2014,30.6,16
,06-06-2014,,30
maharashtra,06-06-2014,44,19
rajasthan,06-06-2014,23.5,15
rajasthan,06-06-2014,23.5,16
rajasthan,06-06-2014,23.5,18
bihar,06-06-2014,115.2,18
bihar,06-06-2014,115.2,17
jharkhand,06-06-2014,139.7,20
,06-06-2014,,16
odisha,06-06-2014,,17
odisha,06-06-2014,,17
,06-06-2014,,18
west bengal,06-06-2014,193.6,16
,06-06-2014,,20
,06-06-2014,,26
,06-06-2014,,
,06-06-2014,,20
,06-06-2014,,
,06-06-2014,,
nagaland,06-06-2014,,20
,06-06-2014,,26
,06-06-2014,,22
andhra pradesh,06-06-2014,45.7,19
,06-06-2014,,28
karnataka,06-06-2014,507,26
,06-06-2014,,31
kerala,06-06-2014,454.4,35
kerala,06-06-2014,454.4,24
puducherry,06-06-2014,,28
tamil nadu,06-06-2014,47.8,21
tamil nadu,06-06-2014,47.8,25
,06-06-2014,,23
telangana,06-06-2014,62.3,24
chandigarh,09-06-2014,,20
,09-06-2014,,24
haryana,09-06-2014,25.9,18
haryana,09-06-2014,25.9,20
haryana,09-06-2014,25.9,20
,09-06-2014,,15
himachal pradesh,09-06-2014,51.7,25
himachal pradesh,09-06-2014,51.7,20
jammu kashmir,09-06-2014,,
jammu kashmir,09-06-2014,,25
punjab,09-06-2014,20.6,18
punjab,09-06-2014,20.6,20
punjab,09-06-2014,20.6,13
uttar pradesh,09-06-2014,47.8,20
,09-06-2014,,20
uttar pradesh,09-06-2014,47.8,15
uttar pradesh,09-06-2014,47.8,18
uttarakhand,09-06-2014,62.9,20
chhattisgarh,09-06-2014,104.9,20
,09-06-2014,,
gujarat,09-06-2014,11.6,25
gujarat,09-06-2014,11.6,21
madhya pradesh,09-06-2014,30.6,15
madhya pradesh,09-06-2014,30.6,17
madhya pradesh,09-06-2014,30.6,20
madhya pradesh,09-06-2014,30.6,17
,09-06-2014,,30
maharashtra,09-06-2014,44,19
rajasthan,09-06-2014,23.5,15
rajasthan,09-06-2014,23.5,17
rajasthan,09-06-2014,23.5,20
bihar,09-06-2014,115.2,18
bihar,09-06-2014,115.2,18
jharkhand,09-06-2014,139.7,20
,09-06-2014,,16
odisha,09-06-2014,,17
odisha,09-06-2014,,17
,09-06-2014,,16
west bengal,09-06-2014,193.6,16
,09-06-2014,,20
,09-06-2014,,26
,09-06-2014,,
,09-06-2014,,20
,09-06-2014,,22
,09-06-2014,,25
nagaland,09-06-2014,,20
,09-06-2014,,26
,09-06-2014,,23
andhra pradesh,09-06-2014,45.7,20
,09-06-2014,,28
karnataka,09-06-2014,507,26
,09-06-2014,,31
kerala,09-06-2014,454.4,34
kerala,09-06-2014,454.4,24
puducherry,09-06-2014,,28
tamil nadu,09-06-2014,47.8,21
tamil nadu,09-06-2014,47.8,25
,09-06-2014,,24
telangana,09-06-2014,62.3,24
chandigarh,10-06-2014,,20
,10-06-2014,,24
haryana,10-06-2014,25.9,18
haryana,10-06-2014,25.9,20
haryana,10-06-2014,25.9,20
,10-06-2014,,15
himachal pradesh,10-06-2014,51.7,25
himachal pradesh,10-06-2014,51.7,20
jammu kashmir,10-06-2014,,25
jammu kashmir,10-06-2014,,25
punjab,10-06-2014,20.6,18
punjab,10-06-2014,20.6,20
punjab,10-06-2014,20.6,13
uttar pradesh,10-06-2014,47.8,20
,10-06-2014,,20
uttar pradesh,10-06-2014,47.8,
uttar pradesh,10-06-2014,47.8,18
uttarakhand,10-06-2014,62.9,20
chhattisgarh,10-06-2014,104.9,20
,10-06-2014,,
gujarat,10-06-2014,11.6,25
gujarat,10-06-2014,11.6,21
madhya pradesh,10-06-2014,30.6,15
madhya pradesh,10-06-2014,30.6,17
madhya pradesh,10-06-2014,30.6,20
madhya pradesh,10-06-2014,30.6,17
,10-06-2014,,30
maharashtra,10-06-2014,44,19
rajasthan,10-06-2014,23.5,15
rajasthan,10-06-2014,23.5,17
rajasthan,10-06-2014,23.5,20
bihar,10-06-2014,115.2,17
bihar,10-06-2014,115.2,20
jharkhand,10-06-2014,139.7,20
,10-06-2014,,16
odisha,10-06-2014,,18
odisha,10-06-2014,,17
,10-06-2014,,18
west bengal,10-06-2014,193.6,16
,10-06-2014,,20
,10-06-2014,,
,10-06-2014,,
,10-06-2014,,20
,10-06-2014,,22
,10-06-2014,,
nagaland,10-06-2014,,20
,10-06-2014,,26
,10-06-2014,,23
andhra pradesh,10-06-2014,45.7,20
,10-06-2014,,
karnataka,10-06-2014,507,
,10-06-2014,,32
kerala,10-06-2014,454.4,34
kerala,10-06-2014,454.4,23
puducherry,10-06-2014,,26
tamil nadu,10-06-2014,47.8,19
tamil nadu,10-06-2014,47.8,25
,10-06-2014,,24
telangana,10-06-2014,62.3,24
chandigarh,11-06-2014,,20
,11-06-2014,,24
haryana,11-06-2014,25.9,18
haryana,11-06-2014,25.9,20
haryana,11-06-2014,25.9,20
,11-06-2014,,15
himachal pradesh,11-06-2014,51.7,25
himachal pradesh,11-06-2014,51.7,20
jammu kashmir,11-06-2014,,25
jammu kashmir,11-06-2014,,25
punjab,11-06-2014,20.6,18
punjab,11-06-2014,20.6,20
punjab,11-06-2014,20.6,13
uttar pradesh,11-06-2014,47.8,20
,11-06-2014,,20
uttar pradesh,11-06-2014,47.8,15
uttar pradesh,11-06-2014,47.8,18
uttarakhand,11-06-2014,62.9,20
chhattisgarh,11-06-2014,104.9,20
,11-06-2014,,
gujarat,11-06-2014,11.6,25
gujarat,11-06-2014,11.6,20
madhya pradesh,11-06-2014,30.6,15
madhya pradesh,11-06-2014,30.6,17
madhya pradesh,11-06-2014,30.6,20
madhya pradesh,11-06-2014,30.6,17
,11-06-2014,,31
maharashtra,11-06-2014,44,19
rajasthan,11-06-2014,23.5,16
rajasthan,11-06-2014,23.5,17
rajasthan,11-06-2014,23.5,20
bihar,11-06-2014,115.2,17
bihar,11-06-2014,115.2,20
jharkhand,11-06-2014,139.7,20
,11-06-2014,,17
odisha,11-06-2014,,18
odisha,11-06-2014,,17
,11-06-2014,,18
west bengal,11-06-2014,193.6,16
,11-06-2014,,
,11-06-2014,,
,11-06-2014,,
,11-06-2014,,20
,11-06-2014,,22
,11-06-2014,,
nagaland,11-06-2014,,
,11-06-2014,,26
,11-06-2014,,23
andhra pradesh,11-06-2014,45.7,20
,11-06-2014,,25
karnataka,11-06-2014,507,26
,11-06-2014,,32
kerala,11-06-2014,454.4,34
kerala,11-06-2014,454.4,23
puducherry,11-06-2014,,28
tamil nadu,11-06-2014,47.8,19
tamil nadu,11-06-2014,47.8,25
,11-06-2014,,24
telangana,11-06-2014,62.3,24
chandigarh,12-06-2014,,20
,12-06-2014,,25
haryana,12-06-2014,25.9,18
haryana,12-06-2014,25.9,20
haryana,12-06-2014,25.9,20
,12-06-2014,,15
himachal pradesh,12-06-2014,51.7,25
himachal pradesh,12-06-2014,51.7,20
jammu kashmir,12-06-2014,,
jammu kashmir,12-06-2014,,25
punjab,12-06-2014,20.6,18
punjab,12-06-2014,20.6,20
punjab,12-06-2014,20.6,
uttar pradesh,12-06-2014,47.8,20
,12-06-2014,,20
uttar pradesh,12-06-2014,47.8,15
uttar pradesh,12-06-2014,47.8,16
uttarakhand,12-06-2014,62.9,20
chhattisgarh,12-06-2014,104.9,
,12-06-2014,,
gujarat,12-06-2014,11.6,25
gujarat,12-06-2014,11.6,22
madhya pradesh,12-06-2014,30.6,15
madhya pradesh,12-06-2014,30.6,20
madhya pradesh,12-06-2014,30.6,20
madhya pradesh,12-06-2014,30.6,17
,12-06-2014,,31
maharashtra,12-06-2014,44,19
rajasthan,12-06-2014,23.5,16
rajasthan,12-06-2014,23.5,15
rajasthan,12-06-2014,23.5,20
bihar,12-06-2014,115.2,17
bihar,12-06-2014,115.2,20
jharkhand,12-06-2014,139.7,20
,12-06-2014,,17
odisha,12-06-2014,,18
odisha,12-06-2014,,17
,12-06-2014,,18
west bengal,12-06-2014,193.6,17
,12-06-2014,,
,12-06-2014,,
,12-06-2014,,
,12-06-2014,,20
,12-06-2014,,22
,12-06-2014,,
nagaland,12-06-2014,,
,12-06-2014,,26
,12-06-2014,,23
andhra pradesh,12-06-2014,45.7,20
,12-06-2014,,25
karnataka,12-06-2014,507,26
,12-06-2014,,32
kerala,12-06-2014,454.4,34
kerala,12-06-2014,454.4,23
puducherry,12-06-2014,,28
tamil nadu,12-06-2014,47.8,20
tamil nadu,12-06-2014,47.8,25
,12-06-2014,,24
telangana,12-06-2014,62.3,24
chandigarh,13-06-2014,,20
,13-06-2014,,25
haryana,13-06-2014,25.9,
haryana,13-06-2014,25.9,
haryana,13-06-2014,25.9,
,13-06-2014,,
himachal pradesh,13-06-2014,51.7,
himachal pradesh,13-06-2014,51.7,
jammu kashmir,13-06-2014,,25
jammu kashmir,13-06-2014,,
punjab,13-06-2014,20.6,18
punjab,13-06-2014,20.6,
punjab,13-06-2014,20.6,
uttar pradesh,13-06-2014,47.8,20
,13-06-2014,,20
uttar pradesh,13-06-2014,47.8,15
uttar pradesh,13-06-2014,47.8,16
uttarakhand,13-06-2014,62.9,20
chhattisgarh,13-06-2014,104.9,
,13-06-2014,,
gujarat,13-06-2014,11.6,25
gujarat,13-06-2014,11.6,21
madhya pradesh,13-06-2014,30.6,
madhya pradesh,13-06-2014,30.6,20
madhya pradesh,13-06-2014,30.6,20
madhya pradesh,13-06-2014,30.6,
,13-06-2014,,31
maharashtra,13-06-2014,44,19
rajasthan,13-06-2014,23.5,16
rajasthan,13-06-2014,23.5,15
rajasthan,13-06-2014,23.5,20
bihar,13-06-2014,115.2,
bihar,13-06-2014,115.2,
jharkhand,13-06-2014,139.7,20
,13-06-2014,,16
odisha,13-06-2014,,18
odisha,13-06-2014,,17
,13-06-2014,,18
west bengal,13-06-2014,193.6,17
,13-06-2014,,20
,13-06-2014,,
,13-06-2014,,
,13-06-2014,,20
,13-06-2014,,22
,13-06-2014,,
nagaland,13-06-2014,,
,13-06-2014,,26
,13-06-2014,,23
andhra pradesh,13-06-2014,45.7,20
,13-06-2014,,27
karnataka,13-06-2014,507,28
,13-06-2014,,32
kerala,13-06-2014,454.4,34
kerala,13-06-2014,454.4,23
puducherry,13-06-2014,,28
tamil nadu,13-06-2014,47.8,19
tamil nadu,13-06-2014,47.8,25
,13-06-2014,,24
telangana,13-06-2014,62.3,24
chandigarh,16-06-2014,,20
,16-06-2014,,24
haryana,16-06-2014,25.9,17
haryana,16-06-2014,25.9,20
haryana,16-06-2014,25.9,20
,16-06-2014,,15
himachal pradesh,16-06-2014,51.7,25
himachal pradesh,16-06-2014,51.7,22
jammu kashmir,16-06-2014,,25
jammu kashmir,16-06-2014,,
punjab,16-06-2014,20.6,18
punjab,16-06-2014,20.6,20
punjab,16-06-2014,20.6,16
uttar pradesh,16-06-2014,47.8,20
,16-06-2014,,20
uttar pradesh,16-06-2014,47.8,15
uttar pradesh,16-06-2014,47.8,16
uttarakhand,16-06-2014,62.9,20
chhattisgarh,16-06-2014,104.9,20
,16-06-2014,,
gujarat,16-06-2014,11.6,
gujarat,16-06-2014,11.6,
madhya pradesh,16-06-2014,30.6,
madhya pradesh,16-06-2014,30.6,20
madhya pradesh,16-06-2014,30.6,20
madhya pradesh,16-06-2014,30.6,18
,16-06-2014,,31
maharashtra,16-06-2014,44,19
rajasthan,16-06-2014,23.5,16
rajasthan,16-06-2014,23.5,15
rajasthan,16-06-2014,23.5,22
bihar,16-06-2014,115.2,17
bihar,16-06-2014,115.2,20
jharkhand,16-06-2014,139.7,20
,16-06-2014,,16
odisha,16-06-2014,,
odisha,16-06-2014,,18
,16-06-2014,,18
west bengal,16-06-2014,193.6,17
,16-06-2014,,
,16-06-2014,,
,16-06-2014,,
,16-06-2014,,20
,16-06-2014,,22
,16-06-2014,,
nagaland,16-06-2014,,
,16-06-2014,,26
,16-06-2014,,24
andhra pradesh,16-06-2014,45.7,20
,16-06-2014,,27
karnataka,16-06-2014,507,28
,16-06-2014,,32
kerala,16-06-2014,454.4,34
kerala,16-06-2014,454.4,23
puducherry,16-06-2014,,28
tamil nadu,16-06-2014,47.8,19
tamil nadu,16-06-2014,47.8,25
,16-06-2014,,24
telangana,16-06-2014,62.3,24
chandigarh,17-06-2014,,20
,17-06-2014,,24
haryana,17-06-2014,25.9,17
haryana,17-06-2014,25.9,20
haryana,17-06-2014,25.9,20
,17-06-2014,,15
